wav_id,wav_path,speaker,book,speaker_int
2136-5147-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2136/5147/2136-5147-0037.wav,2136,5147,90
5789-57195-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5789/57195/5789-57195-0003.wav,5789,57195,177
307-127539-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/307/127539/307-127539-0020.wav,307,127539,30
322-124147-0076,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/322/124147/322-124147-0076.wav,322,124147,32
5652-19215-0000,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5652/19215/5652-19215-0000.wav,5652,19215,171
7859-102519-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7859/102519/7859-102519-0012.wav,7859,102519,225
7635-105409-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7635/105409/7635-105409-0015.wav,7635,105409,221
1040-133433-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1040/133433/1040-133433-0024.wav,1040,133433,57
118-47824-0043,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/118/47824/118-47824-0043.wav,118,47824,12
1963-147036-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1963/147036/1963-147036-0033.wav,1963,147036,84
1088-129236-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1088/129236/1088-129236-0015.wav,1088,129236,60
1624-168623-0036,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1624/168623/1624-168623-0036.wav,1624,168623,76
4014-186183-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4014/186183/4014-186183-0016.wav,4014,186183,134
1040-133433-0065,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1040/133433/1040-133433-0065.wav,1040,133433,57
426-122821-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/426/122821/426-122821-0003.wav,426,122821,39
6272-70168-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6272/70168/6272-70168-0026.wav,6272,70168,188
4898-20016-0033,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4898/20016/4898-20016-0033.wav,4898,20016,157
250-142276-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/250/142276/250-142276-0037.wav,250,142276,25
8098-275181-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8098/275181/8098-275181-0022.wav,8098,275181,231
625-132112-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/625/132112/625-132112-0022.wav,625,132112,47
1898-145715-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1898/145715/1898-145715-0006.wav,1898,145715,82
4051-11217-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4051/11217/4051-11217-0005.wav,4051,11217,136
2518-154825-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2518/154825/2518-154825-0008.wav,2518,154825,100
2518-154825-0032,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2518/154825/2518-154825-0032.wav,2518,154825,100
6064-56165-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6064/56165/6064-56165-0013.wav,6064,56165,182
7794-295948-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7794/295948/7794-295948-0010.wav,7794,295948,223
298-126791-0045,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/298/126791/298-126791-0045.wav,298,126791,28
6367-65536-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6367/65536/6367-65536-0022.wav,6367,65536,189
332-128985-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/332/128985/332-128985-0008.wav,332,128985,34
1926-147979-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1926/147979/1926-147979-0011.wav,1926,147979,83
4397-15678-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4397/15678/4397-15678-0030.wav,4397,15678,146
40-121026-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/40/121026/40-121026-0018.wav,40,121026,5
1963-142393-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1963/142393/1963-142393-0013.wav,1963,142393,84
1963-142393-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1963/142393/1963-142393-0028.wav,1963,142393,84
7794-295947-0032,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7794/295947/7794-295947-0032.wav,7794,295947,223
6272-70168-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6272/70168/6272-70168-0014.wav,6272,70168,188
3983-5371-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3983/5371/3983-5371-0028.wav,3983,5371,133
3830-12535-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3830/12535/3830-12535-0003.wav,3830,12535,128
8468-294887-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8468/294887/8468-294887-0028.wav,8468,294887,241
3168-173565-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3168/173565/3168-173565-0011.wav,3168,173565,112
669-129061-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/669/129061/669-129061-0002.wav,669,129061,48
6078-54013-0043,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6078/54013/6078-54013-0043.wav,6078,54013,183
3259-158083-0075,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3259/158083/3259-158083-0075.wav,3259,158083,117
458-126294-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/458/126294/458-126294-0013.wav,458,126294,43
8975-270782-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8975/270782/8975-270782-0011.wav,8975,270782,250
8226-274369-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8226/274369/8226-274369-0007.wav,8226,274369,234
3983-5371-0051,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3983/5371/3983-5371-0051.wav,3983,5371,133
1455-138263-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1455/138263/1455-138263-0038.wav,1455,138263,71
7780-274562-0105,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7780/274562/7780-274562-0105.wav,7780,274562,222
1263-138246-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1263/138246/1263-138246-0018.wav,1263,138246,66
89-219-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/89/219/89-219-0025.wav,89,219,10
8975-270782-0059,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8975/270782/8975-270782-0059.wav,8975,270782,250
4088-158077-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4088/158077/4088-158077-0005.wav,4088,158077,137
2002-139469-0113,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2002/139469/2002-139469-0113.wav,2002,139469,87
5390-30102-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5390/30102/5390-30102-0030.wav,5390,30102,165
5789-57195-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5789/57195/5789-57195-0012.wav,5789,57195,177
1867-148436-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1867/148436/1867-148436-0024.wav,1867,148436,81
5561-39621-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5561/39621/5561-39621-0004.wav,5561,39621,170
2092-145706-0052,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2092/145706/2092-145706-0052.wav,2092,145706,89
89-219-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/89/219/89-219-0038.wav,89,219,10
7148-59157-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7148/59157/7148-59157-0018.wav,7148,59157,207
6385-220959-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6385/220959/6385-220959-0026.wav,6385,220959,190
587-54108-0049,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/587/54108/587-54108-0049.wav,587,54108,46
289-121652-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/289/121652/289-121652-0015.wav,289,121652,27
7780-274562-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7780/274562/7780-274562-0029.wav,7780,274562,222
7148-82991-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7148/82991/7148-82991-0030.wav,7148,82991,207
3857-182315-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3857/182315/3857-182315-0012.wav,3857,182315,129
7447-91186-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7447/91186/7447-91186-0018.wav,7447,91186,217
2289-152258-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2289/152258/2289-152258-0014.wav,2289,152258,94
8797-294123-0056,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8797/294123/8797-294123-0056.wav,8797,294123,248
8770-295465-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8770/295465/8770-295465-0013.wav,8770,295465,247
1578-140045-0007,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1578/140045/1578-140045-0007.wav,1578,140045,74
6019-3185-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6019/3185/6019-3185-0038.wav,6019,3185,181
8312-279790-0041,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8312/279790/8312-279790-0041.wav,8312,279790,236
2989-138035-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2989/138035/2989-138035-0014.wav,2989,138035,110
4397-15666-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4397/15666/4397-15666-0026.wav,4397,15666,146
6563-63821-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6563/63821/6563-63821-0015.wav,6563,63821,197
248-130652-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/248/130652/248-130652-0002.wav,248,130652,24
5789-70653-0036,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5789/70653/5789-70653-0036.wav,5789,70653,177
3240-131231-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3240/131231/3240-131231-0010.wav,3240,131231,115
201-127786-0077,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/201/127786/201-127786-0077.wav,201,127786,19
4137-11701-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4137/11701/4137-11701-0014.wav,4137,11701,138
5049-25947-0098,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5049/25947/5049-25947-0098.wav,5049,25947,159
426-122819-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/426/122819/426-122819-0005.wav,426,122819,39
3807-4923-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3807/4923/3807-4923-0023.wav,3807,4923,127
2384-152900-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2384/152900/2384-152900-0024.wav,2384,152900,95
8088-284756-0064,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8088/284756/8088-284756-0064.wav,8088,284756,229
8014-112602-0018,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8014/112602/8014-112602-0018.wav,8014,112602,226
6818-76332-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6818/76332/6818-76332-0046.wav,6818,76332,198
163-122947-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/163/122947/163-122947-0039.wav,163,122947,15
587-54108-0042,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/587/54108/587-54108-0042.wav,587,54108,46
8770-295462-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8770/295462/8770-295462-0020.wav,8770,295462,247
8063-274115-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8063/274115/8063-274115-0012.wav,8063,274115,228
4014-186176-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4014/186176/4014-186176-0004.wav,4014,186176,134
5688-41232-0054,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5688/41232/5688-41232-0054.wav,5688,41232,173
446-123502-0022,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/446/123502/446-123502-0022.wav,446,123502,42
1263-141777-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1263/141777/1263-141777-0026.wav,1263,141777,66
19-227-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/19/227/19-227-0038.wav,19,227,0
8419-293469-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8419/293469/8419-293469-0016.wav,8419,293469,238
3879-174923-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3879/174923/3879-174923-0020.wav,3879,174923,130
7059-77900-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7059/77900/7059-77900-0014.wav,7059,77900,203
2092-145706-0034,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2092/145706/2092-145706-0034.wav,2092,145706,89
7447-91186-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7447/91186/7447-91186-0030.wav,7447,91186,217
3723-171115-0054,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3723/171115/3723-171115-0054.wav,3723,171115,126
196-122150-0026,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/196/122150/196-122150-0026.wav,196,122150,16
3947-13262-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3947/13262/3947-13262-0039.wav,3947,13262,131
4340-15220-0069,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4340/15220/4340-15220-0069.wav,4340,15220,144
5678-43303-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5678/43303/5678-43303-0020.wav,5678,43303,172
8123-275216-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8123/275216/8123-275216-0027.wav,8123,275216,233
3259-158083-0041,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3259/158083/3259-158083-0041.wav,3259,158083,117
7780-274562-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7780/274562/7780-274562-0039.wav,7780,274562,222
7113-86041-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7113/86041/7113-86041-0027.wav,7113,86041,206
1447-130551-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1447/130551/1447-130551-0010.wav,1447,130551,70
2989-138028-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2989/138028/2989-138028-0003.wav,2989,138028,110
39-121914-0052,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/39/121914/39-121914-0052.wav,39,121914,4
322-124147-0058,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/322/124147/322-124147-0058.wav,322,124147,32
6454-120342-0027,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6454/120342/6454-120342-0027.wav,6454,120342,193
7067-76048-0046,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7067/76048/7067-76048-0046.wav,7067,76048,204
7794-295948-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7794/295948/7794-295948-0014.wav,7794,295948,223
3436-172162-0004,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3436/172162/3436-172162-0004.wav,3436,172162,119
4267-72637-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4267/72637/4267-72637-0021.wav,4267,72637,142
2136-5147-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2136/5147/2136-5147-0015.wav,2136,5147,90
200-124140-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/200/124140/200-124140-0008.wav,200,124140,18
4813-248641-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4813/248641/4813-248641-0019.wav,4813,248641,153
7302-86815-0073,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7302/86815/7302-86815-0073.wav,7302,86815,213
6019-3185-0062,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6019/3185/6019-3185-0062.wav,6019,3185,181
4481-17499-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4481/17499/4481-17499-0001.wav,4481,17499,149
403-216-0005,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/403/216/403-216-0005.wav,403,216,36
118-124588-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/118/124588/118-124588-0008.wav,118,124588,12
7067-76047-0034,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7067/76047/7067-76047-0034.wav,7067,76047,204
6818-68772-0002,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6818/68772/6818-68772-0002.wav,6818,68772,198
1867-148436-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1867/148436/1867-148436-0006.wav,1867,148436,81
5049-25947-0077,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5049/25947/5049-25947-0077.wav,5049,25947,159
1116-132847-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1116/132847/1116-132847-0028.wav,1116,132847,62
3440-171006-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3440/171006/3440-171006-0006.wav,3440,171006,120
6476-57446-0051,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6476/57446/6476-57446-0051.wav,6476,57446,194
6437-66173-0014,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6437/66173/6437-66173-0014.wav,6437,66173,192
5322-7679-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5322/7679/5322-7679-0029.wav,5322,7679,163
6848-76049-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6848/76049/6848-76049-0028.wav,6848,76049,200
6836-61803-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6836/61803/6836-61803-0003.wav,6836,61803,199
302-123523-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/302/123523/302-123523-0019.wav,302,123523,29
4160-11549-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4160/11549/4160-11549-0024.wav,4160,11549,139
1069-133709-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1069/133709/1069-133709-0025.wav,1069,133709,58
3436-172162-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3436/172162/3436-172162-0031.wav,3436,172162,119
3168-173564-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3168/173564/3168-173564-0023.wav,3168,173564,112
289-121652-0032,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/289/121652/289-121652-0032.wav,289,121652,27
198-126831-0012,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/198/126831/198-126831-0012.wav,198,126831,17
1970-26100-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1970/26100/1970-26100-0021.wav,1970,26100,85
2159-179156-0024,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2159/179156/2159-179156-0024.wav,2159,179156,91
1963-147036-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1963/147036/1963-147036-0025.wav,1963,147036,84
1553-140048-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1553/140048/1553-140048-0020.wav,1553,140048,73
7794-295947-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7794/295947/7794-295947-0006.wav,7794,295947,223
911-128684-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/911/128684/911-128684-0006.wav,911,128684,55
233-134440-0060,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/233/134440/233-134440-0060.wav,233,134440,23
39-121916-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/39/121916/39-121916-0031.wav,39,121916,4
6925-80680-0032,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6925/80680/6925-80680-0032.wav,6925,80680,202
1867-154071-0038,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1867/154071/1867-154071-0038.wav,1867,154071,81
7148-59157-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7148/59157/7148-59157-0003.wav,7148,59157,207
1040-133433-0003,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1040/133433/1040-133433-0003.wav,1040,133433,57
5514-19192-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5514/19192/5514-19192-0010.wav,5514,19192,169
3879-173592-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3879/173592/3879-173592-0020.wav,3879,173592,130
6081-41998-0030,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6081/41998/6081-41998-0030.wav,6081,41998,184
26-495-0049,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/26/495/26-495-0049.wav,26,495,1
4813-248641-0011,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4813/248641/4813-248641-0011.wav,4813,248641,153
5789-57158-0008,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5789/57158/5789-57158-0008.wav,5789,57158,177
2843-152918-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2843/152918/2843-152918-0001.wav,2843,152918,105
4362-15663-0043,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4362/15663/4362-15663-0043.wav,4362,15663,145
5561-39621-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5561/39621/5561-39621-0019.wav,5561,39621,170
7780-274562-0062,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7780/274562/7780-274562-0062.wav,7780,274562,222
1355-39947-0037,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1355/39947/1355-39947-0037.wav,1355,39947,68
311-124404-0044,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/311/124404/311-124404-0044.wav,311,124404,31
39-121914-0025,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/39/121914/39-121914-0025.wav,39,121914,4
7078-271888-0040,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7078/271888/7078-271888-0040.wav,7078,271888,205
1363-139304-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1363/139304/1363-139304-0019.wav,1363,139304,69
3857-182317-0028,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3857/182317/3857-182317-0028.wav,3857,182317,129
405-130894-0078,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/405/130894/405-130894-0078.wav,405,130894,37
7302-86815-0031,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7302/86815/7302-86815-0031.wav,7302,86815,213
8051-118101-0017,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8051/118101/8051-118101-0017.wav,8051,118101,227
7190-90543-0001,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7190/90543/7190-90543-0001.wav,7190,90543,209
2159-179157-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2159/179157/2159-179157-0020.wav,2159,179157,91
3240-131231-0050,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3240/131231/3240-131231-0050.wav,3240,131231,115
8063-274115-0013,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/8063/274115/8063-274115-0013.wav,8063,274115,228
7264-92310-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7264/92310/7264-92310-0015.wav,7264,92310,211
254-127705-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/254/127705/254-127705-0016.wav,254,127705,26
7113-86041-0090,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7113/86041/7113-86041-0090.wav,7113,86041,206
7800-283478-0016,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7800/283478/7800-283478-0016.wav,7800,283478,224
4680-16041-0036,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4680/16041/4680-16041-0036.wav,4680,16041,151
1455-134435-0055,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1455/134435/1455-134435-0055.wav,1455,134435,71
254-27760-0020,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/254/27760/254-27760-0020.wav,254,27760,26
60-121082-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/60/121082/60-121082-0023.wav,60,121082,6
6181-216552-0104,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/6181/216552/6181-216552-0104.wav,6181,216552,186
3807-4923-0053,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3807/4923/3807-4923-0053.wav,3807,4923,127
5789-57195-0029,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5789/57195/5789-57195-0029.wav,5789,57195,177
3879-173592-0021,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/3879/173592/3879-173592-0021.wav,3879,173592,130
7226-86964-0015,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7226/86964/7226-86964-0015.wav,7226,86964,210
1246-135815-0010,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1246/135815/1246-135815-0010.wav,1246,135815,65
5778-12761-0041,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/5778/12761/5778-12761-0041.wav,5778,12761,176
2159-179157-0023,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/2159/179157/2159-179157-0023.wav,2159,179157,91
7402-90848-0048,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/7402/90848/7402-90848-0048.wav,7402,90848,216
1502-122619-0039,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1502/122619/1502-122619-0039.wav,1502,122619,72
4137-11701-0019,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/4137/11701/4137-11701-0019.wav,4137,11701,138
1841-150351-0006,/mnt/scratch09/vnguyen/datasets/LibriSpeech/train-clean-100/1841/150351/1841-150351-0006.wav,1841,150351,80
